time,tavg,tmin,tmax,prcp,location,snow,wdir,wspd,wpgt,pres,tsun
03-02-1991,24.7,19.6,31.5,0.0,BangaloreCity,,,,,,
04-02-1991,23.6,18.7,31.0,0.0,BangaloreCity,,,,,,
05-02-1991,23.6,18.8,30.1,0.0,BangaloreCity,,,,,,
06-02-1991,23.7,17.0,,0.0,BangaloreCity,,,,,,
07-02-1991,22.7,15.7,29.3,0.0,BangaloreCity,,,,,,
08-02-1991,22.8,15.8,30.8,0.0,BangaloreCity,,,,,,
09-02-1991,22.7,15.4,30.2,0.0,BangaloreCity,,,,,,
10-02-1991,23.9,16.1,31.4,0.0,BangaloreCity,,,,,,
11-02-1991,24.4,16.6,33.0,0.0,BangaloreCity,,,,,,
12-02-1991,23.9,16.6,32.5,0.0,BangaloreCity,,,,,,
13-02-1991,25.2,17.5,32.6,,BangaloreCity,,,,,,
14-02-1991,24.3,17.2,32.1,0.0,BangaloreCity,,,,,,
15-02-1991,24.2,15.5,31.5,0.0,BangaloreCity,,,,,,
16-02-1991,25.1,16.3,32.0,0.0,BangaloreCity,,,,,,
17-02-1991,24.4,17.4,31.3,0.0,BangaloreCity,,,,,,
18-02-1991,25.6,17.3,31.4,0.0,BangaloreCity,,,,,,
19-02-1991,24.5,17.1,31.4,0.0,BangaloreCity,,,,,,
20-02-1991,24.3,17.8,30.3,0.0,BangaloreCity,,,,,,
21-02-1991,23.1,17.6,29.3,0.0,BangaloreCity,,,,,,
22-02-1991,23.9,16.0,29.4,0.0,BangaloreCity,,,,,,
23-02-1991,23.6,16.9,30.9,0.0,BangaloreCity,,,,,,
24-02-1991,24.3,17.7,30.2,0.0,BangaloreCity,,,,,,
25-02-1991,22.2,18.3,30.9,0.0,BangaloreCity,,,,,,
26-02-1991,24.2,18.2,30.3,0.0,BangaloreCity,,,,,,
27-02-1991,24.8,19.5,,0.0,BangaloreCity,,,,,,
28-02-1991,24.8,20.6,30.9,0.0,BangaloreCity,,,,,,
01-03-1991,25.6,,31.2,0.0,BangaloreCity,,,,,,
02-03-1991,26.2,19.3,31.4,,BangaloreCity,,,,,,
03-03-1991,25.6,19.5,31.3,0.0,BangaloreCity,,,,,,
04-03-1991,26.3,19.3,32.5,0.0,BangaloreCity,,,,,,
05-03-1991,26.9,20.6,32.4,0.0,BangaloreCity,,,,,,
06-03-1991,27.8,22.8,32.4,,BangaloreCity,,,,,,
07-03-1991,27.1,21.6,34.5,0.0,BangaloreCity,,,,,,
08-03-1991,26.9,21.8,33.5,,BangaloreCity,,,,,,
09-03-1991,26.2,,,0.0,BangaloreCity,,,,,,
10-03-1991,27.6,20.7,34.3,0.0,BangaloreCity,,,,,,
11-03-1991,29.1,,34.5,0.0,BangaloreCity,,,,,,
12-03-1991,27.5,20.3,35.0,0.0,BangaloreCity,,,,,,
13-03-1991,28.9,20.9,35.4,0.0,BangaloreCity,,,,,,
14-03-1991,28.2,21.7,34.6,,BangaloreCity,,,,,,
15-03-1991,28.4,20.4,34.8,0.0,BangaloreCity,,,,,,
16-03-1991,27.4,,33.7,0.0,BangaloreCity,,,,,,
17-03-1991,26.9,,33.7,0.0,BangaloreCity,,,,,,
18-03-1991,27.1,19.5,34.0,0.0,BangaloreCity,,,,,,
19-03-1991,27.6,20.7,35.6,0.0,BangaloreCity,,,,,,
20-03-1991,26.8,21.8,,,BangaloreCity,,,,,,
21-03-1991,28.7,21.3,34.7,0.0,BangaloreCity,,,,,,
22-03-1991,29.4,23.0,34.4,0.0,BangaloreCity,,,,,,
23-03-1991,27.7,20.8,35.6,0.0,BangaloreCity,,,,,,
24-03-1991,26.4,21.0,35.2,0.0,BangaloreCity,,,,,,
25-03-1991,28.5,21.8,35.3,0.0,BangaloreCity,,,,,,
26-03-1991,27.1,20.6,34.7,0.0,BangaloreCity,,,,,,
27-03-1991,26.7,20.0,34.8,0.0,BangaloreCity,,,,,,
28-03-1991,25.3,19.3,33.4,0.0,BangaloreCity,,,,,,
29-03-1991,26.6,20.2,33.8,0.0,BangaloreCity,,,,,,
30-03-1991,28.7,19.4,35.0,0.0,BangaloreCity,,,,,,
31-03-1991,28.7,21.8,35.6,0.0,BangaloreCity,,,,,,
01-04-1991,26.7,21.0,35.0,0.0,BangaloreCity,,,,,,
02-04-1991,27.4,22.8,34.5,0.0,BangaloreCity,,,,,,
03-04-1991,28.4,22.3,35.2,0.0,BangaloreCity,,,,,,
04-04-1991,27.7,22.5,33.6,0.0,BangaloreCity,,,,,,
05-04-1991,26.1,21.6,32.3,,BangaloreCity,,,,,,
06-04-1991,24.0,,,,BangaloreCity,,,,,,
07-04-1991,25.9,19.5,31.5,10.7,BangaloreCity,,,,,,
08-04-1991,25.4,20.1,31.2,0.0,BangaloreCity,,,,,,
09-04-1991,22.8,19.1,30.5,6.1,BangaloreCity,,,,,,
10-04-1991,26.7,,32.8,0.5,BangaloreCity,,,,,,
11-04-1991,27.3,20.1,32.5,7.9,BangaloreCity,,,,,,
12-04-1991,26.3,,33.6,0.0,BangaloreCity,,,,,,
13-04-1991,25.5,,32.8,0.0,BangaloreCity,,,,,,
14-04-1991,27.5,22.6,34.4,0.0,BangaloreCity,,,,,,
15-04-1991,28.5,23.0,34.4,0.0,BangaloreCity,,,,,,
16-04-1991,28.9,23.0,34.6,0.0,BangaloreCity,,,,,,
17-04-1991,27.7,23.6,34.6,0.0,BangaloreCity,,,,,,
18-04-1991,28.2,23.2,35.0,0.0,BangaloreCity,,,,,,
19-04-1991,29.5,23.2,35.7,0.0,BangaloreCity,,,,,,
20-04-1991,27.7,,35.1,,BangaloreCity,,,,,,
21-04-1991,25.2,20.9,33.5,7.1,BangaloreCity,,,,,,
22-04-1991,26.9,20.7,34.4,0.0,BangaloreCity,,,,,,
23-04-1991,29.2,23.2,34.3,0.3,BangaloreCity,,,,,,
24-04-1991,28.7,22.7,34.1,0.0,BangaloreCity,,,,,,
25-04-1991,26.1,21.6,33.7,,BangaloreCity,,,,,,
26-04-1991,26.9,,32.3,,BangaloreCity,,,,,,
27-04-1991,27.7,22.4,34.2,1.3,BangaloreCity,,,,,,
28-04-1991,27.2,22.1,33.6,0.0,BangaloreCity,,,,,,
29-04-1991,26.4,,,0.5,BangaloreCity,,,,,,
30-04-1991,27.9,22.0,34.6,0.0,BangaloreCity,,,,,,
01-05-1991,26.6,22.1,32.6,0.0,BangaloreCity,,,,,,
02-05-1991,29.4,22.5,36.6,0.0,BangaloreCity,,,,,,
03-05-1991,27.1,,36.1,,BangaloreCity,,,,,,
04-05-1991,23.9,21.5,32.1,18.8,BangaloreCity,,,,,,
05-05-1991,26.7,20.9,33.2,1.3,BangaloreCity,,,,,,
06-05-1991,25.8,22.3,,0.0,BangaloreCity,,,,,,
07-05-1991,28.3,22.5,34.6,12.2,BangaloreCity,,,,,,
08-05-1991,26.3,,33.4,0.0,BangaloreCity,,,,,,
09-05-1991,23.9,,32.9,4.3,BangaloreCity,,,,,,
10-05-1991,26.9,19.8,32.2,91.9,BangaloreCity,,,,,,
11-05-1991,23.5,,32.4,0.0,BangaloreCity,,,,,,
12-05-1991,,,,,BangaloreCity,,,,,,
13-05-1991,29.2,,33.7,0.0,BangaloreCity,,,,,,
14-05-1991,27.2,23.2,33.3,0.0,BangaloreCity,,,,,,
15-05-1991,,,,,BangaloreCity,,,,,,
16-05-1991,28.8,,33.5,0.0,BangaloreCity,,,,,,
17-05-1991,28.9,,34.0,0.0,BangaloreCity,,,,,,
18-05-1991,29.6,23.4,35.2,0.0,BangaloreCity,,,,,,
19-05-1991,28.4,,35.0,0.0,BangaloreCity,,,,,,
20-05-1991,26.1,23.0,33.7,,BangaloreCity,,,,,,
21-05-1991,29.7,23.0,35.1,0.0,BangaloreCity,,,,,,
22-05-1991,26.9,,,,BangaloreCity,,,,,,
23-05-1991,29.7,22.0,,0.0,BangaloreCity,,,,,,
24-05-1991,26.2,,35.0,,BangaloreCity,,,,,,
25-05-1991,26.8,20.2,33.6,0.0,BangaloreCity,,,,,,
26-05-1991,27.7,,34.8,,BangaloreCity,,,,,,
27-05-1991,24.7,21.0,30.6,,BangaloreCity,,,,,,
28-05-1991,25.7,20.8,32.6,,BangaloreCity,,,,,,
29-05-1991,28.7,21.8,,0.0,BangaloreCity,,,,,,
30-05-1991,24.9,,32.1,,BangaloreCity,,,,,,
31-05-1991,25.5,,31.6,,BangaloreCity,,,,,,
01-06-1991,25.8,,31.6,17.5,BangaloreCity,,,,,,
02-06-1991,27.3,21.9,30.9,0.0,BangaloreCity,,,,,,
03-06-1991,23.4,,29.1,,BangaloreCity,,,,,,
04-06-1991,22.5,,26.6,,BangaloreCity,,,,,,
05-06-1991,21.3,21.0,,,BangaloreCity,,,,,,
06-06-1991,23.3,,,,BangaloreCity,,,,,,
07-06-1991,22.6,,25.6,,BangaloreCity,,,,,,
08-06-1991,22.4,20.3,26.6,0.0,BangaloreCity,,,,,,
09-06-1991,22.4,,25.2,,BangaloreCity,,,,,,
10-06-1991,24.2,21.0,,0.0,BangaloreCity,,,,,,
11-06-1991,22.9,,27.4,0.0,BangaloreCity,,,,,,
12-06-1991,23.2,20.9,27.2,0.0,BangaloreCity,,,,,,
13-06-1991,25.0,21.6,29.0,0.0,BangaloreCity,,,,,,
14-06-1991,25.9,21.3,30.6,7.9,BangaloreCity,,,,,,
15-06-1991,24.3,21.7,31.2,0.5,BangaloreCity,,,,,,
16-06-1991,24.4,,28.9,7.9,BangaloreCity,,,,,,
17-06-1991,23.4,21.0,26.6,0.5,BangaloreCity,,,,,,
18-06-1991,25.1,20.5,,0.0,BangaloreCity,,,,,,
19-06-1991,22.4,20.1,,0.0,BangaloreCity,,,,,,
20-06-1991,24.7,,29.6,0.0,BangaloreCity,,,,,,
21-06-1991,22.9,20.2,30.6,,BangaloreCity,,,,,,
22-06-1991,24.7,20.1,29.6,10.9,BangaloreCity,,,,,,
23-06-1991,24.8,21.2,,0.0,BangaloreCity,,,,,,
24-06-1991,22.9,,28.6,,BangaloreCity,,,,,,
25-06-1991,21.4,,27.3,,BangaloreCity,,,,,,
26-06-1991,21.3,19.8,,,BangaloreCity,,,,,,
27-06-1991,22.5,19.5,26.6,3.3,BangaloreCity,,,,,,
28-06-1991,22.2,19.7,26.9,0.5,BangaloreCity,,,,,,
29-06-1991,24.2,20.3,27.9,0.0,BangaloreCity,,,,,,
30-06-1991,23.1,,29.0,,BangaloreCity,,,,,,
01-07-1991,22.4,19.4,26.4,0.0,BangaloreCity,,,,,,
02-07-1991,24.2,19.3,29.0,0.0,BangaloreCity,,,,,,
03-07-1991,23.1,20.0,28.6,,BangaloreCity,,,,,,
04-07-1991,22.8,20.2,26.3,0.0,BangaloreCity,,,,,,
05-07-1991,23.4,,26.8,,BangaloreCity,,,,,,
06-07-1991,21.8,19.9,26.8,10.9,BangaloreCity,,,,,,
07-07-1991,22.4,19.5,25.9,0.0,BangaloreCity,,,,,,
08-07-1991,21.6,18.5,26.1,,BangaloreCity,,,,,,
09-07-1991,21.3,,,,BangaloreCity,,,,,,
10-07-1991,20.8,18.2,,9.9,BangaloreCity,,,,,,
11-07-1991,21.6,20.1,26.4,0.8,BangaloreCity,,,,,,
12-07-1991,21.9,19.3,26.6,6.4,BangaloreCity,,,,,,
13-07-1991,22.8,19.4,28.1,0.0,BangaloreCity,,,,,,
14-07-1991,22.2,18.3,28.2,0.3,BangaloreCity,,,,,,
15-07-1991,22.6,19.6,25.6,0.0,BangaloreCity,,,,,,
16-07-1991,22.3,19.8,26.2,0.5,BangaloreCity,,,,,,
17-07-1991,21.8,,24.6,0.8,BangaloreCity,,,,,,
18-07-1991,22.3,19.1,27.7,0.0,BangaloreCity,,,,,,
19-07-1991,22.9,,,0.0,BangaloreCity,,,,,,
20-07-1991,23.6,19.9,27.7,,BangaloreCity,,,,,,
21-07-1991,22.9,19.7,27.6,0.0,BangaloreCity,,,,,,
22-07-1991,22.8,19.8,28.1,0.5,BangaloreCity,,,,,,
23-07-1991,23.2,19.5,27.8,0.0,BangaloreCity,,,,,,
24-07-1991,23.7,19.9,,0.0,BangaloreCity,,,,,,
25-07-1991,22.7,19.8,28.6,0.0,BangaloreCity,,,,,,
26-07-1991,22.5,20.0,27.4,0.5,BangaloreCity,,,,,,
27-07-1991,21.4,19.9,24.1,1.0,BangaloreCity,,,,,,
28-07-1991,22.6,,25.4,0.0,BangaloreCity,,,,,,
29-07-1991,21.9,19.7,26.6,2.8,BangaloreCity,,,,,,
30-07-1991,21.2,,27.3,0.0,BangaloreCity,,,,,,
31-07-1991,22.2,20.2,27.5,0.0,BangaloreCity,,,,,,
01-08-1991,23.6,,27.7,0.0,BangaloreCity,,,,,,
02-08-1991,22.3,19.7,25.6,5.6,BangaloreCity,,,,,,
03-08-1991,22.0,,27.4,0.0,BangaloreCity,,,,,,
04-08-1991,22.0,19.7,27.6,6.9,BangaloreCity,,,,,,
05-08-1991,22.4,19.5,25.5,47.2,BangaloreCity,,,,,,
06-08-1991,21.1,,24.6,0.0,BangaloreCity,,,,,,
07-08-1991,21.2,19.3,,14.5,BangaloreCity,,,,,,
08-08-1991,22.8,19.1,26.3,3.8,BangaloreCity,,,,,,
09-08-1991,21.7,,,0.0,BangaloreCity,,,,,,
10-08-1991,22.4,18.9,26.1,2.8,BangaloreCity,,,,,,
11-08-1991,23.6,,27.3,0.0,BangaloreCity,,,,,,
12-08-1991,22.4,19.9,27.5,,BangaloreCity,,,,,,
13-08-1991,22.6,19.9,26.4,,BangaloreCity,,,,,,
14-08-1991,21.8,19.6,26.6,,BangaloreCity,,,,,,
15-08-1991,,,,,BangaloreCity,,,,,,
16-08-1991,21.4,,,,BangaloreCity,,,,,,
17-08-1991,22.1,19.7,26.5,0.0,BangaloreCity,,,,,,
18-08-1991,21.8,,27.1,0.5,BangaloreCity,,,,,,
19-08-1991,22.6,18.5,26.6,15.0,BangaloreCity,,,,,,
20-08-1991,22.5,17.8,26.8,0.0,BangaloreCity,,,,,,
21-08-1991,22.3,18.7,,0.0,BangaloreCity,,,,,,
22-08-1991,22.4,19.4,26.6,0.0,BangaloreCity,,,,,,
23-08-1991,21.8,19.1,25.2,,BangaloreCity,,,,,,
24-08-1991,22.1,19.2,26.6,,BangaloreCity,,,,,,
25-08-1991,22.3,18.7,27.4,0.0,BangaloreCity,,,,,,
26-08-1991,22.0,19.1,27.6,,BangaloreCity,,,,,,
27-08-1991,23.1,18.9,27.3,0.0,BangaloreCity,,,,,,
28-08-1991,22.7,19.0,27.3,0.0,BangaloreCity,,,,,,
29-08-1991,23.2,18.6,28.3,,BangaloreCity,,,,,,
30-08-1991,23.2,18.6,27.6,1.8,BangaloreCity,,,,,,
31-08-1991,22.8,18.6,,0.0,BangaloreCity,,,,,,
01-09-1991,24.7,,,0.0,BangaloreCity,,,,,,
02-09-1991,25.2,20.1,30.5,0.0,BangaloreCity,,,,,,
03-09-1991,25.4,20.4,30.1,,BangaloreCity,,,,,,
04-09-1991,24.2,19.3,29.6,11.2,BangaloreCity,,,,,,
05-09-1991,23.6,20.1,,4.8,BangaloreCity,,,,,,
06-09-1991,25.2,,28.8,0.0,BangaloreCity,,,,,,
07-09-1991,23.5,19.0,28.0,0.0,BangaloreCity,,,,,,
08-09-1991,23.1,,,0.0,BangaloreCity,,,,,,
09-09-1991,24.9,,29.0,0.0,BangaloreCity,,,,,,
10-09-1991,24.8,,29.2,,BangaloreCity,,,,,,
11-09-1991,24.6,20.4,29.5,3.8,BangaloreCity,,,,,,
12-09-1991,22.6,,30.4,1.8,BangaloreCity,,,,,,
13-09-1991,21.7,19.9,27.1,71.1,BangaloreCity,,,,,,
14-09-1991,23.3,19.7,29.6,46.5,BangaloreCity,,,,,,
15-09-1991,22.6,20.7,28.1,0.0,BangaloreCity,,,,,,
16-09-1991,22.8,20.1,28.0,7.1,BangaloreCity,,,,,,
17-09-1991,22.8,20.3,27.2,0.8,BangaloreCity,,,,,,
18-09-1991,23.7,20.1,,4.8,BangaloreCity,,,,,,
19-09-1991,22.4,19.0,,2.3,BangaloreCity,,,,,,
20-09-1991,22.9,18.9,27.2,0.0,BangaloreCity,,,,,,
21-09-1991,20.8,20.2,25.6,18.5,BangaloreCity,,,,,,
22-09-1991,23.0,19.2,28.3,13.0,BangaloreCity,,,,,,
23-09-1991,22.5,19.9,26.6,3.3,BangaloreCity,,,,,,
24-09-1991,23.3,19.7,27.8,1.8,BangaloreCity,,,,,,
25-09-1991,24.1,19.4,29.4,0.8,BangaloreCity,,,,,,
26-09-1991,25.2,20.8,31.0,0.0,BangaloreCity,,,,,,
27-09-1991,25.3,20.6,,,BangaloreCity,,,,,,
28-09-1991,23.8,,30.6,7.1,BangaloreCity,,,,,,
29-09-1991,23.4,19.4,29.9,2.5,BangaloreCity,,,,,,
30-09-1991,25.1,19.5,30.6,0.5,BangaloreCity,,,,,,
01-10-1991,23.3,19.5,,0.0,BangaloreCity,,,,,,
02-10-1991,23.1,19.4,29.4,7.9,BangaloreCity,,,,,,
03-10-1991,23.8,19.0,29.4,0.0,BangaloreCity,,,,,,
04-10-1991,25.6,20.0,30.7,0.0,BangaloreCity,,,,,,
05-10-1991,22.9,,29.6,,BangaloreCity,,,,,,
06-10-1991,22.8,19.4,26.6,,BangaloreCity,,,,,,
07-10-1991,24.2,19.4,28.6,23.6,BangaloreCity,,,,,,
08-10-1991,22.9,11.8,27.4,0.3,BangaloreCity,,,,,,
09-10-1991,23.2,20.2,28.7,0.0,BangaloreCity,,,,,,
10-10-1991,21.9,19.0,24.7,3.3,BangaloreCity,,,,,,
11-10-1991,23.7,19.0,28.6,0.8,BangaloreCity,,,,,,
12-10-1991,24.0,,29.1,0.0,BangaloreCity,,,,,,
13-10-1991,22.7,20.2,,0.0,BangaloreCity,,,,,,
14-10-1991,23.7,18.8,28.3,0.0,BangaloreCity,,,,,,
15-10-1991,23.7,19.0,28.7,0.0,BangaloreCity,,,,,,
16-10-1991,23.7,20.1,28.8,0.0,BangaloreCity,,,,,,
17-10-1991,22.9,20.3,28.3,,BangaloreCity,,,,,,
18-10-1991,22.8,,28.0,0.0,BangaloreCity,,,,,,
19-10-1991,23.4,19.4,28.5,0.0,BangaloreCity,,,,,,
20-10-1991,23.2,19.2,28.0,,BangaloreCity,,,,,,
21-10-1991,23.3,19.6,27.5,0.0,BangaloreCity,,,,,,
22-10-1991,22.4,19.2,27.6,,BangaloreCity,,,,,,
23-10-1991,22.6,19.2,26.8,0.0,BangaloreCity,,,,,,
24-10-1991,21.9,18.4,28.0,3.3,BangaloreCity,,,,,,
25-10-1991,22.8,,28.4,0.0,BangaloreCity,,,,,,
26-10-1991,21.3,18.1,,0.0,BangaloreCity,,,,,,
27-10-1991,22.4,17.0,25.8,,BangaloreCity,,,,,,
28-10-1991,20.8,20.0,,,BangaloreCity,,,,,,
29-10-1991,19.8,19.2,20.6,50.8,BangaloreCity,,,,,,
30-10-1991,19.9,19.1,,118.4,BangaloreCity,,,,,,
31-10-1991,20.8,19.1,22.8,51.3,BangaloreCity,,,,,,
01-11-1991,20.7,,23.7,0.0,BangaloreCity,,,,,,
02-11-1991,22.4,20.0,26.0,0.0,BangaloreCity,,,,,,
03-11-1991,22.7,20.0,27.4,0.0,BangaloreCity,,,,,,
04-11-1991,23.0,,29.4,,BangaloreCity,,,,,,
05-11-1991,22.9,19.2,28.6,0.0,BangaloreCity,,,,,,
06-11-1991,21.4,,,0.0,BangaloreCity,,,,,,
07-11-1991,21.4,17.0,27.0,0.0,BangaloreCity,,,,,,
08-11-1991,22.6,18.0,28.1,,BangaloreCity,,,,,,
09-11-1991,22.6,19.2,,0.0,BangaloreCity,,,,,,
10-11-1991,21.9,18.7,26.8,0.0,BangaloreCity,,,,,,
11-11-1991,21.5,18.6,27.0,,BangaloreCity,,,,,,
12-11-1991,22.4,17.6,26.9,0.0,BangaloreCity,,,,,,
13-11-1991,23.1,17.7,27.5,0.0,BangaloreCity,,,,,,
14-11-1991,19.9,17.4,22.4,,BangaloreCity,,,,,,
15-11-1991,18.9,,,,BangaloreCity,,,,,,
16-11-1991,19.4,18.4,20.1,255.0,BangaloreCity,,,,,,
17-11-1991,20.5,18.8,22.6,36.3,BangaloreCity,,,,,,
18-11-1991,21.1,18.8,24.6,2.0,BangaloreCity,,,,,,
19-11-1991,20.6,,24.7,0.0,BangaloreCity,,,,,,
20-11-1991,22.4,17.9,25.4,,BangaloreCity,,,,,,
21-11-1991,21.2,17.5,24.8,0.0,BangaloreCity,,,,,,
22-11-1991,20.2,17.1,25.8,0.0,BangaloreCity,,,,,,
23-11-1991,20.6,,25.7,0.0,BangaloreCity,,,,,,
24-11-1991,20.3,15.6,,0.0,BangaloreCity,,,,,,
25-11-1991,20.4,17.2,24.4,0.0,BangaloreCity,,,,,,
26-11-1991,21.3,17.0,27.4,0.0,BangaloreCity,,,,,,
27-11-1991,21.8,,28.0,0.0,BangaloreCity,,,,,,
28-11-1991,19.0,,28.2,0.0,BangaloreCity,,,,,,
29-11-1991,20.6,12.2,28.0,0.0,BangaloreCity,,,,,,
30-11-1991,21.5,13.0,28.6,0.0,BangaloreCity,,,,,,
01-12-1991,20.2,,27.0,0.0,BangaloreCity,,,,,,
02-12-1991,20.7,15.2,25.6,0.0,BangaloreCity,,,,,,
03-12-1991,18.9,15.7,24.7,0.0,BangaloreCity,,,,,,
04-12-1991,18.9,14.8,24.6,0.0,BangaloreCity,,,,,,
05-12-1991,18.8,13.5,24.7,0.0,BangaloreCity,,,,,,
06-12-1991,19.2,13.9,25.8,0.0,BangaloreCity,,,,,,
07-12-1991,18.6,13.5,25.5,0.0,BangaloreCity,,,,,,
08-12-1991,18.3,13.3,25.6,0.0,BangaloreCity,,,,,,
09-12-1991,18.2,12.7,25.3,0.0,BangaloreCity,,,,,,
10-12-1991,20.8,14.5,25.7,0.0,BangaloreCity,,,,,,
11-12-1991,19.8,14.8,24.8,0.0,BangaloreCity,,,,,,
12-12-1991,19.8,14.8,24.6,0.0,BangaloreCity,,,,,,
13-12-1991,18.9,16.1,23.5,0.0,BangaloreCity,,,,,,
14-12-1991,20.2,15.6,,0.0,BangaloreCity,,,,,,
15-12-1991,19.5,15.2,24.8,0.0,BangaloreCity,,,,,,
16-12-1991,20.0,17.2,23.1,0.0,BangaloreCity,,,,,,
17-12-1991,20.8,15.9,26.6,0.0,BangaloreCity,,,,,,
18-12-1991,19.8,16.8,26.1,0.0,BangaloreCity,,,,,,
19-12-1991,20.4,15.8,27.2,0.0,BangaloreCity,,,,,,
20-12-1991,20.3,17.2,27.3,0.0,BangaloreCity,,,,,,
21-12-1991,22.1,16.4,27.8,,BangaloreCity,,,,,,
22-12-1991,21.2,17.3,26.4,0.0,BangaloreCity,,,,,,
23-12-1991,21.9,17.7,28.9,0.0,BangaloreCity,,,,,,
24-12-1991,22.6,,28.6,0.0,BangaloreCity,,,,,,
25-12-1991,22.1,17.5,28.3,0.0,BangaloreCity,,,,,,
26-12-1991,20.7,,27.5,0.0,BangaloreCity,,,,,,
27-12-1991,20.8,14.1,27.7,0.0,BangaloreCity,,,,,,
28-12-1991,21.1,15.0,27.6,0.0,BangaloreCity,,,,,,
29-12-1991,20.1,17.6,,0.0,BangaloreCity,,,,,,
30-12-1991,21.3,17.8,26.7,0.0,BangaloreCity,,,,,,
31-12-1991,21.7,19.1,28.0,0.0,BangaloreCity,,,,,,
01-01-1992,22.2,18.9,26.8,0.0,BangaloreCity,,,,,,
02-01-1992,20.9,,26.4,0.0,BangaloreCity,,,,,,
03-01-1992,19.8,,23.1,0.0,BangaloreCity,,,,,,
04-01-1992,19.7,,26.3,0.0,BangaloreCity,,,,,,
05-01-1992,18.7,,26.4,0.0,BangaloreCity,,,,,,
06-01-1992,18.9,11.3,,0.0,BangaloreCity,,,,,,
07-01-1992,17.6,10.2,26.2,0.0,BangaloreCity,,,,,,
08-01-1992,19.4,10.0,27.8,0.0,BangaloreCity,,,,,,
09-01-1992,19.3,11.2,27.8,0.0,BangaloreCity,,,,,,
10-01-1992,17.5,11.9,25.8,0.0,BangaloreCity,,,,,,
11-01-1992,18.9,13.0,25.0,0.0,BangaloreCity,,,,,,
12-01-1992,19.1,14.5,26.2,0.0,BangaloreCity,,,,,,
13-01-1992,19.7,12.4,26.8,0.0,BangaloreCity,,,,,,
14-01-1992,18.0,12.2,27.4,0.0,BangaloreCity,,,,,,
15-01-1992,19.8,13.0,25.5,0.0,BangaloreCity,,,,,,
16-01-1992,18.7,13.6,26.2,0.0,BangaloreCity,,,,,,
17-01-1992,19.7,14.8,,0.0,BangaloreCity,,,,,,
18-01-1992,20.0,15.2,26.0,0.0,BangaloreCity,,,,,,
19-01-1992,20.9,,27.7,0.0,BangaloreCity,,,,,,
20-01-1992,19.8,14.0,26.8,0.0,BangaloreCity,,,,,,
21-01-1992,21.4,12.8,27.6,,BangaloreCity,,,,,,
22-01-1992,18.9,13.7,27.6,0.0,BangaloreCity,,,,,,
23-01-1992,21.2,14.3,28.4,0.0,BangaloreCity,,,,,,
24-01-1992,20.9,13.9,28.0,0.0,BangaloreCity,,,,,,
25-01-1992,20.4,13.5,27.5,0.0,BangaloreCity,,,,,,
26-01-1992,19.8,13.9,,0.0,BangaloreCity,,,,,,
27-01-1992,19.2,12.0,26.4,0.0,BangaloreCity,,,,,,
28-01-1992,19.6,13.2,25.3,0.0,BangaloreCity,,,,,,
29-01-1992,19.9,12.1,25.6,,BangaloreCity,,,,,,
30-01-1992,21.0,,27.0,0.0,BangaloreCity,,,,,,
31-01-1992,22.9,,28.5,0.0,BangaloreCity,,,,,,
01-02-1992,22.7,17.2,29.8,0.0,BangaloreCity,,,,,,
02-02-1992,21.0,,29.7,0.0,BangaloreCity,,,,,,
03-02-1992,22.7,18.5,29.1,0.0,BangaloreCity,,,,,,
04-02-1992,21.7,18.2,29.5,0.0,BangaloreCity,,,,,,
05-02-1992,23.9,16.1,29.6,0.0,BangaloreCity,,,,,,
06-02-1992,21.7,16.0,28.8,0.0,BangaloreCity,,,,,,
07-02-1992,22.7,16.7,30.3,0.0,BangaloreCity,,,,,,
08-02-1992,23.8,16.8,30.9,0.0,BangaloreCity,,,,,,
09-02-1992,24.8,18.1,31.1,0.0,BangaloreCity,,,,,,
10-02-1992,24.4,18.3,31.4,0.0,BangaloreCity,,,,,,
11-02-1992,23.8,18.8,30.6,0.0,BangaloreCity,,,,,,
12-02-1992,22.7,18.6,28.6,0.0,BangaloreCity,,,,,,
13-02-1992,22.9,,,0.0,BangaloreCity,,,,,,
14-02-1992,24.2,,30.6,0.0,BangaloreCity,,,,,,
15-02-1992,22.1,17.4,,0.0,BangaloreCity,,,,,,
16-02-1992,25.3,18.5,31.8,0.0,BangaloreCity,,,,,,
17-02-1992,25.3,,32.2,0.0,BangaloreCity,,,,,,
18-02-1992,23.7,18.6,,0.0,BangaloreCity,,,,,,
19-02-1992,23.6,18.9,,0.0,BangaloreCity,,,,,,
20-02-1992,25.2,18.8,30.9,0.0,BangaloreCity,,,,,,
21-02-1992,24.2,19.3,,0.0,BangaloreCity,,,,,,
22-02-1992,25.1,20.0,30.2,0.0,BangaloreCity,,,,,,
23-02-1992,24.1,15.2,30.5,0.0,BangaloreCity,,,,,,
24-02-1992,23.8,18.6,30.8,0.0,BangaloreCity,,,,,,
25-02-1992,23.4,18.7,28.7,0.0,BangaloreCity,,,,,,
26-02-1992,23.1,17.7,30.2,0.0,BangaloreCity,,,,,,
27-02-1992,22.3,16.2,29.6,0.0,BangaloreCity,,,,,,
28-02-1992,23.5,16.7,30.6,0.0,BangaloreCity,,,,,,
29-02-1992,24.2,16.3,32.2,0.0,BangaloreCity,,,,,,
01-03-1992,24.3,,33.1,0.0,BangaloreCity,,,,,,
02-03-1992,25.5,17.6,33.6,0.0,BangaloreCity,,,,,,
